NO_BKT,antecedent,consequent,current_basket_size,hour_of_day,day_of_week,is_weekend,rule_confidence,rule_lift,antecedent_rate,interest_lift,y
030217019,003126,010042,33.0,13.0,4.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,1
070217056,003126,010042,2.0,10.0,4.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
030217057,003126,010042,4.0,10.0,4.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
030217077,003126,010042,9.0,11.0,4.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,1
070218040,003126,010042,10.0,9.0,5.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
070218053,003126,010042,33.0,10.0,5.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
010218049,003126,010042,6.0,10.0,5.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
070218165,003126,010042,3.0,15.0,5.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
070218171,003126,010042,22.0,15.0,5.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,1
010218153,003126,010042,7.0,18.0,5.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
030218202,003126,010042,9.0,21.0,5.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
010219026,003126,010042,8.0,9.0,6.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
010219090,003126,010042,10.0,13.0,6.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
030220160,003126,010042,24.0,18.0,0.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,1
010220146,003126,010042,14.0,20.0,0.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070221015,003126,010042,2.0,9.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070221047,003126,010042,1.0,10.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070221063,003126,010042,31.0,10.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,1
030221084,003126,010042,16.0,12.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,1
070221134,003126,010042,3.0,14.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
030221150,003126,010042,19.0,19.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,1
010221103,003126,010042,3.0,19.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
030221177,003126,010042,21.0,20.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
010222032,003126,010042,2.0,10.0,2.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
030222059,003126,010042,23.0,16.0,2.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070222167,003126,010042,2.0,17.0,2.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070222209,003126,010042,17.0,18.0,2.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
010222115,003126,010042,16.0,18.0,2.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
010222118,003126,010042,3.0,18.0,2.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
030222093,003126,010042,15.0,19.0,2.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
030222145,003126,010042,3.0,21.0,2.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070223055,003126,010042,17.0,10.0,3.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070223111,003126,010042,3.0,21.0,3.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,1
070223145,003126,010042,37.0,17.0,3.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070223197,003126,010042,7.0,20.0,3.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070224039,003126,010042,5.0,9.0,4.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070224072,003126,010042,5.0,11.0,4.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070224094,003126,010042,2.0,12.0,4.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
030224011,003126,010042,6.0,13.0,4.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070224215,003126,010042,10.0,17.0,4.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,1
070224218,003126,010042,8.0,17.0,4.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070224229,003126,010042,29.0,18.0,4.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070225070,003126,010042,13.0,11.0,5.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
070225082,003126,010042,22.0,11.0,5.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
030225106,003126,010042,3.0,13.0,5.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
030226028,003126,010042,18.0,13.0,6.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
070226171,003126,010042,1.0,15.0,6.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
070226245,003126,010042,11.0,18.0,6.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
010226181,003126,010042,9.0,19.0,6.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
070226276,003126,010042,14.0,20.0,6.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
070226278,003126,010042,37.0,20.0,6.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
070226285,003126,010042,13.0,20.0,6.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
070226288,003126,010042,25.0,20.0,6.0,1.0,0.21523179,11.266328,0.004423677,0.049838595,0
030227039,003126,010042,3.0,10.0,0.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070227058,003126,010042,1.0,10.0,0.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070227085,003126,010042,13.0,12.0,0.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070227088,003126,010042,12.0,12.0,0.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
030227090,003126,010042,24.0,12.0,0.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070227101,003126,010042,19.0,13.0,0.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,1
030227104,003126,010042,12.0,17.0,0.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
030227109,003126,010042,18.0,17.0,0.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,1
030227113,003126,010042,11.0,18.0,0.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
030227119,003126,010042,12.0,18.0,0.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,1
010227125,003126,010042,4.0,18.0,0.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
030227142,003126,010042,11.0,19.0,0.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
070228060,003126,010042,10.0,10.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,1
010228016,003126,010042,28.0,9.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
010228050,003126,010042,5.0,10.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
010228052,003126,010042,6.0,13.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
010228075,003126,010042,11.0,10.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
010228098,003126,010042,18.0,11.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,1
030228055,003126,010042,30.0,15.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
010228180,003126,010042,6.0,16.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
030228090,003126,010042,4.0,17.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
030228169,003126,010042,19.0,19.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
010228294,003126,010042,17.0,19.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,1
070228214,003126,010042,8.0,20.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,1
010228328,003126,010042,20.0,20.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
030228229,003126,010042,10.0,20.0,1.0,0.0,0.21523179,11.266328,0.004423677,0.049838595,0
030101057,003126,000612,23.0,10.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030101200,003126,000612,11.0,17.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,1
030101242,003126,000612,16.0,19.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
070101120,003126,000612,1.0,12.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
070101150,003126,000612,16.0,14.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
070101182,003126,000612,4.0,17.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030102192,003126,000612,19.0,14.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070102180,003126,000612,41.0,14.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
030102219,003126,000612,17.0,15.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
030102254,003126,000612,12.0,16.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030102263,003126,000612,10.0,17.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030102287,003126,000612,27.0,17.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
070103012,003126,000612,2.0,8.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070103083,003126,000612,14.0,11.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030103223,003126,000612,4.0,19.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070103309,003126,000612,13.0,20.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030104089,003126,000612,26.0,11.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070104097,003126,000612,18.0,13.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010104115,003126,000612,36.0,20.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
060105042,003126,000612,19.0,11.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030105137,003126,000612,7.0,12.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030105282,003126,000612,53.0,20.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
060106018,003126,000612,4.0,9.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030106167,003126,000612,40.0,16.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010106049,003126,000612,13.0,18.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010106079,003126,000612,3.0,19.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030107033,003126,000612,72.0,10.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,1
030107041,003126,000612,5.0,10.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,1
060107057,003126,000612,11.0,10.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
060107191,003126,000612,6.0,16.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030107176,003126,000612,6.0,18.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030107254,003126,000612,60.0,20.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,1
030107257,003126,000612,12.0,21.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030109070,003126,000612,18.0,11.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030109120,003126,000612,26.0,15.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010109004,003126,000612,6.0,17.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010109091,003126,000612,13.0,19.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030110015,003126,000612,3.0,9.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030110024,003126,000612,19.0,9.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
030110112,003126,000612,21.0,13.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
070110118,003126,000612,41.0,16.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
070111017,003126,000612,27.0,9.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070111069,003126,000612,38.0,11.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
030111082,003126,000612,52.0,13.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070112015,003126,000612,23.0,9.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030112091,003126,000612,3.0,11.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010112036,003126,000612,36.0,20.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
070113030,003126,000612,1.0,9.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070113102,003126,000612,11.0,12.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030113087,003126,000612,2.0,12.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030113150,003126,000612,29.0,15.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030113160,003126,000612,15.0,16.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030113167,003126,000612,15.0,16.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070113178,003126,000612,19.0,16.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030113185,003126,000612,9.0,17.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010113124,003126,000612,18.0,22.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030114029,003126,000612,5.0,10.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,1
070114086,003126,000612,3.0,11.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030114112,003126,000612,15.0,13.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030114164,003126,000612,34.0,16.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
010114016,003126,000612,17.0,16.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030115116,003126,000612,35.0,12.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
070115170,003126,000612,6.0,14.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
010115106,003126,000612,25.0,17.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
010115166,003126,000612,2.0,19.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
070116124,003126,000612,16.0,14.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030117229,003126,000612,7.0,19.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070117277,003126,000612,8.0,20.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030117251,003126,000612,4.0,20.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070118114,003126,000612,7.0,13.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030118190,003126,000612,10.0,19.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010120032,003126,000612,13.0,18.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070120231,003126,000612,24.0,19.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
030121043,003126,000612,20.0,10.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030122018,003126,000612,7.0,8.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030122043,003126,000612,23.0,9.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,1
030122106,003126,000612,25.0,12.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
010122086,003126,000612,1.0,16.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030122131,003126,000612,17.0,17.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030123020,003126,000612,17.0,9.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
070123058,003126,000612,16.0,11.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030123130,003126,000612,21.0,15.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
070123162,003126,000612,16.0,17.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030124009,003126,000612,22.0,9.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
030124052,003126,000612,10.0,10.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070124164,003126,000612,12.0,16.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030124226,003126,000612,4.0,19.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030124234,003126,000612,31.0,19.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070125058,003126,000612,1.0,10.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030125129,003126,000612,6.0,13.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070125159,003126,000612,29.0,15.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
030125206,003126,000612,19.0,18.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030126044,003126,000612,8.0,10.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030126099,003126,000612,15.0,13.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030126203,003126,000612,25.0,19.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
070127009,003126,000612,23.0,8.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070127028,003126,000612,5.0,9.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010127015,003126,000612,3.0,17.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010127042,003126,000612,21.0,18.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030127229,003126,000612,16.0,20.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010128063,003126,000612,18.0,18.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
010128086,003126,000612,1.0,19.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
070128209,003126,000612,12.0,19.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030128252,003126,000612,19.0,20.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,1
030129046,003126,000612,35.0,10.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
010129044,003126,000612,33.0,10.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
070129057,003126,000612,8.0,10.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030129053,003126,000612,9.0,11.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
070129085,003126,000612,4.0,11.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
010129097,003126,000612,8.0,12.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030129073,003126,000612,15.0,13.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030129131,003126,000612,12.0,17.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
010129199,003126,000612,16.0,19.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030129184,003126,000612,14.0,20.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030130043,003126,000612,26.0,10.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
070130063,003126,000612,14.0,10.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
030130144,003126,000612,11.0,14.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030130192,003126,000612,7.0,17.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070130266,003126,000612,9.0,19.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070130310,003126,000612,34.0,20.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070131109,003126,000612,13.0,12.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030131202,003126,000612,31.0,18.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030131246,003126,000612,7.0,20.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030131247,003126,000612,21.0,20.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010131130,003126,000612,10.0,20.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010131146,003126,000612,7.0,21.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070201068,003126,000612,3.0,10.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030201076,003126,000612,8.0,11.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030201096,003126,000612,18.0,12.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
030201109,003126,000612,8.0,12.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010201062,003126,000612,15.0,17.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070202036,003126,000612,21.0,9.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030202048,003126,000612,13.0,10.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070202134,003126,000612,6.0,12.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010202075,003126,000612,18.0,13.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
070202214,003126,000612,11.0,16.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070202241,003126,000612,22.0,17.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010202180,003126,000612,5.0,17.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070202279,003126,000612,22.0,18.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070202315,003126,000612,9.0,19.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010202293,003126,000612,3.0,20.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010202312,003126,000612,14.0,20.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070202369,003126,000612,15.0,20.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
030202329,003126,000612,12.0,21.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010203018,003126,000612,13.0,9.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010203067,003126,000612,11.0,10.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010203083,003126,000612,9.0,11.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070203220,003126,000612,12.0,20.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030203087,003126,000612,11.0,20.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010204062,003126,000612,7.0,11.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030204043,003126,000612,13.0,11.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
070204080,003126,000612,12.0,11.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
010204081,003126,000612,24.0,12.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,1
070204129,003126,000612,19.0,13.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030204090,003126,000612,20.0,14.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,1
030204100,003126,000612,37.0,15.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
070204183,003126,000612,43.0,15.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030204127,003126,000612,21.0,16.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
010204237,003126,000612,16.0,19.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030204224,003126,000612,11.0,19.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030204257,003126,000612,3.0,20.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
070204356,003126,000612,14.0,21.0,5.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030205095,003126,000612,5.0,12.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
010205007,003126,000612,10.0,13.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,1
010205014,003126,000612,29.0,13.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,1
070205160,003126,000612,17.0,14.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
010205104,003126,000612,11.0,18.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
030205260,003126,000612,49.0,19.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
070205255,003126,000612,5.0,19.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,1
010205207,003126,000612,22.0,20.0,6.0,1.0,0.16556291,11.118007,0.004423677,0.04918247,0
070206148,003126,000612,5.0,12.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030206125,003126,000612,59.0,15.0,0.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
070207017,003126,000612,7.0,9.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070207028,003126,000612,2.0,10.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070207248,003126,000612,2.0,21.0,1.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010208096,003126,000612,29.0,11.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
010208108,003126,000612,6.0,12.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070208086,003126,000612,14.0,12.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070208142,003126,000612,15.0,15.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070208193,003126,000612,22.0,19.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
030208142,003126,000612,17.0,20.0,2.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030209036,003126,000612,2.0,10.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030209045,003126,000612,43.0,11.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
070209175,003126,000612,6.0,17.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
010209054,003126,000612,10.0,19.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070209229,003126,000612,29.0,20.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030209265,003126,000612,23.0,20.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070209240,003126,000612,30.0,21.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030209271,003126,000612,17.0,21.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030209277,003126,000612,3.0,21.0,3.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
070210059,003126,000612,21.0,11.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,1
010210076,003126,000612,7.0,12.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030210005,003126,000612,5.0,13.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
030210039,003126,000612,8.0,15.0,4.0,0.0,0.16556291,11.118007,0.004423677,0.04918247,0
